,0
3862,Monitoring
3863,Systems Evaluation
3864,Time Management
3865,Operations Monitoring
3866,Programming
3867,Coordination
3868,Learning Strategies
3869,Mathematics
3870,Operations Analysis
3871,Social Perceptiveness
3872,Troubleshooting
3873,Programming
3874,Critical Thinking
3875,Complex Problem Solving
3876,Operations Analysis
3877,Reading Comprehension
3878,Active Learning
3879,Active Listening
3880,Judgment and Decision Making
3881,Speaking
3882,Systems Analysis
3883,Writing
3884,Coordination
3885,Monitoring
3886,Systems Evaluation
3887,Time Management
3888,Programming
3889,Active Listening
3890,Complex Problem Solving
3891,Critical Thinking
3892,Quality Control Analysis
3893,Reading Comprehension
3894,Systems Analysis
3895,Judgment and Decision Making
3896,Writing
3897,Active Learning
3898,Mathematics
3899,Operations Analysis
3900,Social Perceptiveness
3901,Speaking
3902,Systems Evaluation
3903,Time Management
3904,Coordination
3905,Monitoring
3906,Critical Thinking
3907,Complex Problem Solving
3908,Active Learning
3909,Active Listening
3910,Judgment and Decision Making
3911,Reading Comprehension
3912,Monitoring
3913,Programming
3914,Speaking
3915,Systems Analysis
3916,Systems Evaluation
3917,Writing
3918,Coordination
3919,Mathematics
3920,Operations Analysis
3921,Operations Monitoring
3922,Instructing
3923,Learning Strategies
3924,Quality Control Analysis
3925,Time Management
3926,Critical Thinking
3927,Judgment and Decision Making
3928,Reading Comprehension
3929,Systems Analysis
3930,Active Listening
3931,Complex Problem Solving
3932,Monitoring
3933,Systems Evaluation
3934,Troubleshooting
3935,Programming
3936,Operations Monitoring
3937,Speaking
3938,Quality Control Analysis
3939,Active Learning
3940,Operations Analysis
3941,Time Management
3942,Writing
3943,Coordination
3944,Equipment Maintenance
3945,Management of Personnel Resources
3946,Mathematics
3947,Operation and Control
3948,Repairing
3949,Service Orientation
3950,Social Perceptiveness
3951,Critical Thinking
3952,Active Listening
3953,Complex Problem Solving
3954,Reading Comprehension
3955,Judgment and Decision Making
3956,Speaking
3957,Systems Analysis
3958,Systems Evaluation
3959,Writing
3960,Coordination
3961,Programming
3962,Active Learning
3963,Mathematics
3964,Monitoring
3965,Time Management
3966,Persuasion
3967,Quality Control Analysis
3968,Social Perceptiveness
3969,Technology Design
3970,Instructing
3971,Negotiation
3972,Operations Monitoring
3973,Reading Comprehension
3974,Critical Thinking
3975,Active Listening
3976,Complex Problem Solving
3977,Speaking
3978,Writing
3979,Judgment and Decision Making
3980,Monitoring
3981,Systems Analysis
3982,Active Learning
3983,Time Management
3984,Coordination
3985,Operations Monitoring
3986,Quality Control Analysis
3987,Systems Evaluation
3988,Active Listening
3989,Speaking
3990,Reading Comprehension
3991,Critical Thinking
3992,Complex Problem Solving
3993,Judgment and Decision Making
3994,Negotiation
3995,Persuasion
3996,Writing
3997,Active Learning
3998,Time Management
3999,Social Perceptiveness
4000,Monitoring
4001,Systems Analysis
4002,Coordination
4003,Instructing
4004,Service Orientation
4005,Learning Strategies
4006,Systems Evaluation
4007,Active Listening
4008,Critical Thinking
4009,Reading Comprehension
4010,Judgment and Decision Making
4011,Writing
4012,Speaking
4013,Complex Problem Solving
4014,Social Perceptiveness
4015,Active Learning
4016,Monitoring
4017,Negotiation
4018,Time Management
4019,Coordination
4020,Learning Strategies
4021,Persuasion
4022,Service Orientation
4023,Active Listening
4024,Critical Thinking
4025,Judgment and Decision Making
4026,Reading Comprehension
4027,Complex Problem Solving
4028,Speaking
4029,Writing
4030,Active Learning
4031,Social Perceptiveness
4032,Monitoring
4033,Time Management
4034,Negotiation
4035,Coordination
4036,Instructing
4037,Persuasion
4038,Service Orientation
4039,Systems Analysis
4040,Negotiation
4041,Active Listening
4042,Speaking
4043,Writing
4044,Critical Thinking
4045,Judgment and Decision Making
4046,Reading Comprehension
4047,Active Learning
4048,Persuasion
4049,Complex Problem Solving
4050,Social Perceptiveness
4051,Coordination
4052,Learning Strategies
4053,Service Orientation
4054,Time Management
4055,Reading Comprehension
4056,Writing
4057,Active Listening
4058,Critical Thinking
4059,Active Learning
4060,Complex Problem Solving
4061,Judgment and Decision Making
4062,Speaking
4063,Service Orientation
4064,Time Management
4065,Coordination
4066,Instructing
4067,Monitoring
4068,Reading Comprehension
4069,Speaking
4070,Active Listening
4071,Writing
4072,Critical Thinking
4073,Complex Problem Solving
4074,Active Learning
4075,Judgment and Decision Making
4076,Monitoring
4077,Systems Analysis
4078,Learning Strategies
4079,Social Perceptiveness
4080,Systems Evaluation
4081,Coordination
4082,Time Management
4083,Instructing
4084,Management of Material Resources
4085,Management of Personnel Resources
4086,Negotiation
4087,Persuasion
4088,Active Listening
4089,Reading Comprehension
4090,Speaking
4091,Critical Thinking
4092,Writing
4093,Active Learning
4094,Judgment and Decision Making
4095,Learning Strategies
4096,Monitoring
4097,Complex Problem Solving
4098,Instructing
4099,Systems Analysis
4100,Social Perceptiveness
4101,Time Management
4102,Coordination
4103,Active Listening
4104,Reading Comprehension
4105,Speaking
4106,Critical Thinking
4107,Writing
4108,Active Learning
4109,Judgment and Decision Making
4110,Learning Strategies
4111,Monitoring
4112,Complex Problem Solving
4113,Instructing
4114,Systems Analysis
4115,Social Perceptiveness
4116,Time Management
4117,Coordination
4118,Critical Thinking
4119,Mathematics
4120,Reading Comprehension
4121,Active Listening
4122,Judgment and Decision Making
4123,Speaking
4124,Writing
4125,Active Learning
4126,Complex Problem Solving
4127,Instructing
4128,Systems Analysis
4129,Systems Evaluation
4130,Learning Strategies
4131,Monitoring
4132,Coordination
4133,Persuasion
4134,Service Orientation
4135,Time Management
4136,Reading Comprehension
4137,Active Listening
4138,Social Perceptiveness
4139,Writing
4140,Active Learning
4141,Critical Thinking
4142,Speaking
4143,Judgment and Decision Making
4144,Learning Strategies
4145,Complex Problem Solving
4146,Instructing
4147,Monitoring
4148,Science
4149,Coordination
4150,Persuasion
4151,Systems Analysis
4152,Time Management
4153,Service Orientation
4154,Writing
4155,Reading Comprehension
4156,Active Listening
4157,Speaking
4158,Critical Thinking
4159,Active Learning
4160,Science
4161,Complex Problem Solving
4162,Judgment and Decision Making
4163,Social Perceptiveness
4164,Coordination
4165,Learning Strategies
4166,Instructing
4167,Systems Analysis
4168,Monitoring
4169,Systems Evaluation
4170,Time Management
4171,Mathematics
4172,Reading Comprehension
4173,Speaking
4174,Writing
4175,Active Listening
4176,Critical Thinking
4177,Active Learning
4178,Judgment and Decision Making
4179,Complex Problem Solving
4180,Science
4181,Systems Analysis
4182,Instructing
4183,Learning Strategies
4184,Coordination
4185,Monitoring
4186,Service Orientation
4187,Social Perceptiveness
4188,Systems Evaluation
4189,Time Management
4190,Reading Comprehension
4191,Critical Thinking
4192,Active Listening
4193,Writing
4194,Speaking
4195,Active Learning
4196,Social Perceptiveness
4197,Instructing
4198,Complex Problem Solving
4199,Judgment and Decision Making
4200,Coordination
4201,Learning Strategies
4202,Monitoring
4203,Reading Comprehension
4204,Speaking
4205,Active Listening
4206,Critical Thinking
4207,Writing
4208,Active Learning
4209,Complex Problem Solving
4210,Social Perceptiveness
4211,Judgment and Decision Making
4212,Instructing
4213,Learning Strategies
4214,Systems Analysis
4215,Coordination
4216,Monitoring
4217,Persuasion
4218,Time Management
4219,Social Perceptiveness
4220,Active Listening
4221,Speaking
4222,Critical Thinking
4223,Service Orientation
4224,Active Learning
4225,Writing
4226,Complex Problem Solving
4227,Reading Comprehension
4228,Judgment and Decision Making
4229,Monitoring
4230,Persuasion
4231,Instructing
4232,Science
4233,Negotiation
4234,Coordination
4235,Learning Strategies
4236,Time Management
4237,Systems Evaluation
4238,Management of Personnel Resources
4239,Systems Analysis
4240,Active Listening
4241,Reading Comprehension
4242,Complex Problem Solving
4243,Judgment and Decision Making
4244,Speaking
4245,Critical Thinking
4246,Systems Analysis
4247,Systems Evaluation
4248,Writing
4249,Monitoring
4250,Social Perceptiveness
4251,Science
4252,Time Management
4253,Active Learning
4254,Coordination
4255,Persuasion
4256,Learning Strategies
4257,Mathematics
4258,Operations Analysis
4259,Instructing
4260,Management of Personnel Resources
4261,Service Orientation
4262,Negotiation
4263,Active Listening
4264,Speaking
4265,Critical Thinking
4266,Social Perceptiveness
4267,Monitoring
4268,Reading Comprehension
4269,Writing
4270,Judgment and Decision Making
4271,Persuasion
4272,Service Orientation
4273,Active Learning
4274,Complex Problem Solving
4275,Coordination
4276,Instructing
4277,Learning Strategies
4278,Negotiation
4279,Systems Analysis
4280,Systems Evaluation
4281,Management of Personnel Resources
4282,Time Management
4283,Active Listening
4284,Social Perceptiveness
4285,Speaking
4286,Complex Problem Solving
4287,Judgment and Decision Making
4288,Reading Comprehension
4289,Service Orientation
4290,Writing
4291,Critical Thinking
4292,Active Learning
4293,Monitoring
4294,Negotiation
4295,Persuasion
4296,Coordination
4297,Instructing
4298,Systems Evaluation
4299,Learning Strategies
4300,Systems Analysis
4301,Time Management
4302,Management of Personnel Resources
4303,Social Perceptiveness
4304,Active Listening
4305,Speaking
4306,Reading Comprehension
4307,Service Orientation
4308,Writing
4309,Judgment and Decision Making
4310,Monitoring
4311,Critical Thinking
4312,Complex Problem Solving
4313,Active Learning
4314,Persuasion
4315,Coordination
4316,Learning Strategies
4317,Systems Evaluation
4318,Instructing
4319,Negotiation
4320,Systems Analysis
4321,Time Management
4322,Active Listening
4323,Service Orientation
4324,Social Perceptiveness
4325,Speaking
4326,Monitoring
4327,Reading Comprehension
4328,Coordination
4329,Critical Thinking
4330,Writing
4331,Judgment and Decision Making
4332,Time Management
4333,Active Learning
4334,Complex Problem Solving
4335,Instructing
4336,Learning Strategies
4337,Persuasion
4338,Systems Analysis
4339,Systems Evaluation
4340,Negotiation
4341,Active Listening
4342,Speaking
4343,Critical Thinking
4344,Social Perceptiveness
4345,Judgment and Decision Making
4346,Reading Comprehension
4347,Service Orientation
4348,Complex Problem Solving
4349,Monitoring
4350,Coordination
4351,Negotiation
4352,Persuasion
4353,Time Management
4354,Writing
4355,Active Learning
4356,Instructing
4357,Learning Strategies
4358,Systems Analysis
4359,Social Perceptiveness
4360,Service Orientation
4361,Speaking
4362,Active Listening
4363,Coordination
4364,Critical Thinking
4365,Reading Comprehension
4366,Complex Problem Solving
4367,Writing
4368,Active Learning
4369,Judgment and Decision Making
4370,Monitoring
4371,Persuasion
4372,Learning Strategies
4373,Management of Personnel Resources
4374,Negotiation
4375,Systems Evaluation
4376,Time Management
4377,Instructing
4378,Social Perceptiveness
4379,Active Listening
4380,Speaking
4381,Critical Thinking
4382,Monitoring
4383,Reading Comprehension
4384,Complex Problem Solving
4385,Coordination
4386,Service Orientation
4387,Learning Strategies
4388,Persuasion
4389,Writing
4390,Judgment and Decision Making
4391,Negotiation
4392,Active Learning
4393,Instructing
4394,Systems Analysis
4395,Time Management
4396,Management of Personnel Resources
4397,Active Listening
4398,Social Perceptiveness
4399,Speaking
4400,Critical Thinking
4401,Reading Comprehension
4402,Complex Problem Solving
4403,Monitoring
4404,Writing
4405,Judgment and Decision Making
4406,Active Learning
4407,Time Management
4408,Coordination
4409,Negotiation
4410,Persuasion
4411,Instructing
4412,Service Orientation
4413,Speaking
4414,Active Listening
4415,Service Orientation
4416,Social Perceptiveness
4417,Reading Comprehension
4418,Writing
4419,Instructing
4420,Judgment and Decision Making
4421,Active Learning
4422,Negotiation
4423,Persuasion
4424,Critical Thinking
4425,Learning Strategies
4426,Time Management
4427,Complex Problem Solving
4428,Coordination
4429,Monitoring
4430,Systems Evaluation
4431,Management of Personnel Resources
4432,Management of Material Resources
4433,Systems Analysis
4434,Social Perceptiveness
4435,Speaking
4436,Active Listening
4437,Reading Comprehension
4438,Coordination
4439,Critical Thinking
4440,Complex Problem Solving
4441,Instructing
4442,Active Learning
4443,Judgment and Decision Making
4444,Learning Strategies
4445,Service Orientation
4446,Time Management
4447,Writing
4448,Management of Personnel Resources
4449,Persuasion
4450,Systems Analysis
4451,Monitoring
4452,Negotiation
4453,Systems Evaluation
4454,Reading Comprehension
4455,Writing
4456,Active Listening
4457,Critical Thinking
4458,Speaking
4459,Time Management
4460,Quality Control Analysis
4461,Active Learning
4462,Complex Problem Solving
4463,Judgment and Decision Making
4464,Social Perceptiveness
4465,Systems Analysis
4466,Coordination
4467,Instructing
4468,Management of Personnel Resources
4469,Monitoring
4470,Negotiation
4471,Persuasion
4472,Writing
4473,Reading Comprehension
4474,Active Listening
4475,Speaking
4476,Critical Thinking
4477,Active Learning
4478,Judgment and Decision Making
4479,Time Management
4480,Coordination
4481,Monitoring
4482,Reading Comprehension
4483,Writing
4484,Active Listening
4485,Speaking
4486,Critical Thinking
4487,Complex Problem Solving
4488,Judgment and Decision Making
4489,Coordination
4490,Persuasion
4491,Social Perceptiveness
4492,Time Management
4493,Active Learning
4494,Monitoring
4495,Active Listening
4496,Reading Comprehension
4497,Speaking
4498,Writing
4499,Critical Thinking
4500,Social Perceptiveness
4501,Active Learning
4502,Monitoring
4503,Time Management
4504,Complex Problem Solving
4505,Coordination
4506,Judgment and Decision Making
4507,Persuasion
4508,Reading Comprehension
4509,Writing
4510,Active Listening
4511,Critical Thinking
4512,Speaking
4513,Time Management
4514,Quality Control Analysis
4515,Active Learning
4516,Complex Problem Solving
4517,Judgment and Decision Making
4518,Social Perceptiveness
4519,Systems Analysis
4520,Coordination
4521,Instructing
4522,Management of Personnel Resources
